;Unnamed: 0;anno;provincia;comune;giorno;organo_di_rilevazione;localizzazione_incidente;denominazione_della_strada;tronco_di_strada_o_autostrada;tipo_di_strada;pavimentazione;intersezione_o_non_interse3;fondo_stradale;segnaletica;condizioni_meteorologiche;natura_incidente;tipo_veicolo_a;tipo_veicoli__b_;tipo_veicolo__c_;veicolo__a____circostanze_10;veicolo__a____circostanze_11;veicolo__b____circostanze_13;veicolo__b____circostanze_14;veicolo__a___anno_immatric18;immatricolazione_veicolo__b_;immatricolazione_veicolo__c_;veicolo__a___et__conducente;veicolo__a___sesso_conducente;veicolo__a___esito_conducente;veicolo__a___patente_condu29;veicolo__a___anno_rilascio30;veicolo__a___passeggeri_an35;veicolo__a___et__passegger36;veicolo__a___sesso_passegg37;veicolo__a___esito_passegg38;veicolo__a___et__passegger39;veicolo__a___sesso_passegg40;veicolo__a___esito_passegg41;veicolo__a___et__passegger42;veicolo__a___sesso_passegg43;veicolo__a___esito_passegg44;veicolo__a___et__passegger45;veicolo__a___sesso_passegg46;veicolo__a___altri_passegg47;veicolo__a___altri_passegg48;veicolo__a___altri_passegg49;veicolo__a___altri_passegg50;veicolo__b___et__conducente;veicolo__b___sesso_conducente;veicolo__b___esito_conducente;veicolo__b___patente_condu51;veicolo__b___anno_rilascio52;veicolo__b___passeggeri_an57;veicolo__b___et__passegger58;veicolo__b___sesso_passegg59;veicolo__b___esito_passegg60;veicolo__b___et__passegger61;veicolo__b___sesso_passegg62;veicolo__b___esito_passegg63;veicolo__b___et__passegger64;veicolo__b___sesso_passegg65;veicolo__b___esito_passegg66;veicolo__b___et__passegger67;veicolo__b___sesso_passegg68;veicolo__b___altri_passegg69;veicolo__b___altri_passegg70;veicolo__b___altri_passegg71;veicolo__b___altri_passegg72;veicolo__c___et__conducente;veicolo__c___sesso_conducente;veicolo__c___esito_conducente;veicolo__c___patente_condu73;veicolo__c___anno_rilascio74;veicolo__c___passeggeri_an79;veicolo__c___et__passegger80;veicolo__c___sesso_passegg81;veicolo__c___esito_passegg82;veicolo__c___et__passegger83;veicolo__c___sesso_passegg84;veicolo__c___esito_passegg85;veicolo__c___et__passegger86;veicolo__c___sesso_passegg87;veicolo__c___esito_passegg88;veicolo__c___et__passegger89;veicolo__c___sesso_passegg90;veicolo__c___altri_passegg91;veicolo__c___altri_passegg92;veicolo__c___altri_passegg93;veicolo__c___altri_passegg94;pedone_morto_1__sesso;pedone_morto_1__et_;pedone_ferito_1__sesso;pedone_ferito_1__et_;pedone_morto_2__sesso;pedone_morto_2__et_;pedone_ferito_2__sesso;pedone_ferito_2__et_;pedone_morto_3__sesso;pedone_morto_3__et_;pedone_ferito_3__sesso;pedone_ferito_3__et_;pedone_morto_4__sesso;pedone_morto_4__et_;pedone_ferito_4__sesso;pedone_ferito_4__et_;altri_veicoli_coinvolti;morti_maschi_coinvolti_su_95;morti_femmine_coinvolti_su96;feriti_maschi_coinvolti_su97;feriti_femmine_coinvolti_s98;morti_entro_24_ore;morti_entro_30_giorni;feriti;descrizione_strada;Ora;chilometri;ettometrica;trimestre;Long;Lat
1931;102753;16;15;146;1;4;1;   ;12;1;1;11;1;4;1;4;17;01;  ;21;  ;20;  ;2008       ;(2001,2006];           ;45-54;1;2;2;(2011,2016]; ;     ; ;2;30-44;4; ;     ; ; ;     ; ;0;0;0;0;30-44;2;1;2;(2006,2011]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;2;sottopasso FFSS Parravicini-Lumiere interno tunnel       ;9;0;0;1;9,209022299999999;45,4922207
1932;102754;16;15;146;3;4;1;   ;12;3;1;7;2;4;3;6;1;14;  ;61;  ;61;  ;(2001,2006];           ;           ;65+  ;2;1;2;(2011,2016]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;18-29;2;2;7;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;1;corso Indipendenza, 7                                    ;8;0;0;1;9,2139256;45,4683833
1933;102755;16;15;146;5;4;1;   ;12;3;1;4;1;4;1;2;14;08;  ;02;  ;01;  ;           ;2015       ;           ;6-9  ;1;2;7;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;65+  ;1;1;2;(2011,2016]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;1;viale Argonne incrocio largo Porto di Classe             ;9;0;0;1;9,229782499999999;45,4674117
1934;102756;16;15;146;5;4;1;   ;12;3;1;7;1;4;1;6;1;01;  ;60;  ;62;  ;2013       ;2007       ;           ;30-44;2;1;2;(2001,2006]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;55-64;1;1;2;(1976,1981];2;55-64;4; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;1;viale Fermi Enrico, palo luce 3                          ;9;0;0;1;9,180159699999999;45,5118426
1935;102757;16;15;146;6;4;1;   ;12;4;1;4;2;4;3;2;1;01;  ;02;  ;01;  ;(2001,2006];2009       ;           ;45-54;1;1;2;(1996,2001]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;55-64;1;2;2;(2011,2016];2;15-17;4;2;6-9  ;4; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;3;piazzale Accursio Francesco incrocio viale Papa Achille  ;20;0;0;1;9,1449921;45,4918261
1936;102758;16;15;146;2;4;1;   ;12;2;1;8;1;4;1;4;1;08;  ;21;  ;20;  ;2013       ;2013       ;           ;45-54;1;1;2;(1976,1981]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;45-54;1;2;2;(1986,1991]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;1;via Palestro, 2                                          ;14;0;0;1;9,1964477;45,4727586
1937;102759;16;15;146;3;4;1;   ;12;1;1;5;2;1;3;2;1;01;  ;04;  ;02;  ;2014       ;2010       ;           ;45-54;2;2;2;(1991,1996];2;30-44;4; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;18-29;1;2;2;(2006,2011]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;3;via Jacopo dal Verme incrocio via Borsieri Pietro        ;1;0;0;1;9,1888122;45,48732589999999
1938;102760;16;15;146;4;4;1;   ;12;2;1;3;1;4;1;2;16;01;  ;06;  ;01;  ;2014       ;2011       ;           ;45-54;2;2;2;(2011,2016]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;30-44;1;1;2;(2011,2016]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;1;via Principe Eugenio incrocio via Amedeo D'Aosta         ;10;0;0;1;9,218442;45,4760169
1939;102761;16;15;146;5;4;1;   ;12;2;1;7;1;4;1;4;1;01;  ;21;  ;20;  ;           ;2010       ;           ;45-54;2;1;2;(2011,2016]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;45-54;2;2;2;(1996,2001]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;1;viale Restelli Francesco, 2                              ;15;0;0;1;9,193888399999999;45,4880268
1940;102762;16;15;146;1;4;1;000;12;4;1;7;1;4;1;5;1;  ;  ;40;  ;55;  ;2014       ;           ;           ;65+  ;1;1;2;(1986,1991]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ;3;18-29; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;1;viale Romagna, palo luce 22                              ;8;0;0;1;9,223519699999999;45,4734243
1941;102763;16;15;146;5;4;1;   ;12;2;1;4;1;4;1;5;8;  ;  ;49;  ;53;  ;2010       ;           ;           ;55-64;1;1;2;(2011,2016]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ;4;65+  ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;1;corso Genova incrocio piazza della Resistenza Partigiana ;16;0;0;1;9,1778164;45,4587903
1942;102764;16;15;146;5;4;1;   ;12;2;1;3;1;4;1;2;15;01;  ;01;  ;17;  ;2008       ;(2001,2006];           ;30-44;1;2;2;(2011,2016]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;30-44;1;1;2;(2011,2016]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;1;via Imbonati Carlo incrocio via Cannero                  ;17;0;0;1;9,1802902;45,5044756
1943;102765;16;15;146;7;4;1;   ;12;1;1;3;2;4;3;2;1;01;  ;05;  ;01;  ;           ;2013       ;           ;30-44;1;2;2;(1996,2001]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;30-44;2;2;2;(1996,2001];2;30-44;3; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;3;via Sassari incrocio via Stefanardo da Vimercate         ;2;0;0;1;9,2295648;45,5069691
1944;102766;16;15;146;7;4;1;   ;12;2;1;4;2;4;3;8;8;  ;  ;60;  ;60;  ;2009       ;           ;           ;45-54;1;2;2;(2011,2016]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;1;via Antonini Giacomo incrocio via Verro Bernardino       ;12;0;0;1;9,1939595;45,4372047
1945;102767;16;15;146;2;4;1;   ;12;2;3;7;1;4;1;5;7;  ;  ;40;  ;50;  ;           ;           ;           ;30-44;1;1;2;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ;3;45-54; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;1;via dei Missaglia in prossimita civico 40 di via Saponaro;20;0;0;1;9,1740967;45,4061716
1946;102768;16;15;146;3;4;1;   ;12;3;1;7;1;4;1;4;1;01;01;23;  ;20;  ;(2001,2006];2015       ;(2001,2006];65+  ;1;1;2;(2011,2016]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;30-44;2;2;2;(1996,2001]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;30-44;1;1;2;(2011,2016]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;1;viale Caldara Emilio, 6                                  ;15;0;0;1;9,2025014;45,4531286
1947;102769;16;15;146;3;4;1;   ;12;3;1;4;1;4;1;2;1;01;  ;07;  ;06;  ;2012       ;2015       ;           ;30-44;1;1;2;(2011,2016]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;65+  ;1;2;2;(2006,2011]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;1;via Ferrari Virgilio incrocio via famiglia Gagini        ;21;0;0;1;9,1957344;45,4286548
1948;102770;16;15;146;5;4;1;   ;12;2;1;7;1;4;1;4;1;08;  ;21;  ;20;  ;2009       ;(2001,2006];           ;18-29;2;1;2;(2006,2011]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;30-44;1;2;2;(2011,2016]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;1;via Ripamonti Giuseppe, 34                               ;14;0;0;1;9,1974137;45,4476063
1949;102771;16;15;146;5;4;1;   ;12;4;1;4;1;4;1;2;16;01;  ;01;  ;06;  ;2015       ;(2001,2006];           ;55-64;2;2;2;(1976,1981]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;30-44;1;2;2;(1996,2001]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;2;viale Certosa incrocio viale Monte Ceneri                ;15;0;0;1;9,1515366;45,4899216
1950;102772;16;15;146;7;4;1;   ;12;3;1;4;1;4;1;2;1;01;  ;04;  ;01;  ;(2001,2006];(2001,2006];           ;18-29;2;1;2;(2011,2016];2;30-44;3; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;18-29;2;1;2;(2006,2011]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;1;piazzale Baracca Francesco incrocio corso Magenta        ;5;0;0;1;9,1660307;45,4660485
1951;102773;16;15;146;4;4;1;   ;12;2;1;7;1;4;1;8;1;  ;  ;60;  ;60;  ;2010       ;           ;           ;18-29;2;2;2;(2011,2016]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;1;via Montegani Ludovico, 66                               ;8;0;0;1;9,1775289;45,43211669999999
1952;102774;16;15;146;4;4;1;   ;12;4;1;4;1;4;1;2;1;16;  ;15;  ;01;  ;2013       ;2013       ;           ;45-54;1;1;3;(2011,2016]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;18-29;1;2;2;(2011,2016]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;1;viale Marche incrocio viale Sarca                        ;14;0;0;1;9,1943109;45,4954866
1953;102775;16;15;146;5;4;1;   ;12;1;1;7;1;2;1;6;16;01;  ;61;  ;61;  ;2012       ;(2001,2006];           ;30-44;1;2;9;(2006,2011]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;45-54;1;1;2;(2006,2011]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;1;via Montefeltro, 6                                       ;10;0;0;2;9,1316126;45,5012269
1954;102776;16;15;146;5;4;1;   ;12;4;1;4;2;4;1;10;16;  ;  ;70;  ;74;  ;2012       ;           ;           ;30-44;1;2;2;(2011,2016]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;1;via Croce Benedetto incrocio via Quattrocchi Fabrizio    ;13;0;0;2;9,1303121;45,49288749999999
1955;102777;16;15;146;5;4;1;   ;12;3;1;3;1;4;1;2;1;16;  ;02;  ;01;  ;           ;2008       ;           ;45-54;2;1;2;(1986,1991]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;30-44;1;2;2;(2011,2016]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;1;via fratelli Induno incrocio via Lomazzo Paolo           ;19;0;0;2;9,168004999999999;45,4862666
1956;102778;16;15;146;5;4;1;   ;12;2;1;7;1;4;1;3;5;01;  ;20;  ;35;  ;(1991,1996];2012       ;           ;30-44;1;1;5;(2011,2016];2;45-54;3; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;45-54;2;1;2;(1986,1991]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;1;via Pergolesi Gian Battista, 15                          ;19;0;0;2;9,2114306;45,4843451
1957;102779;16;15;146;5;4;1;   ;12;3;1;4;1;4;1;1;1;21;  ;01;  ;02;  ;(2001,2006];2007       ;           ;45-54;1;1;2;(2011,2016]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;45-54;1;2;0;(2011,2016]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;1;via Padova incrocio via Rizzoli Angelo                   ;22;0;0;2;9,2583235;45,51207669999999
1958;102780;16;15;146;6;4;1;   ;12;1;1;5;1;1;1;2;4;01;  ;02;  ;01;  ;2014       ;(2001,2006];           ;30-44;1;1;2;(2011,2016]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;45-54;1;1;2;(1981,1986]; ;     ; ;2;45-54;4;2;30-44;4; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;2;via Torricelli Evangelista incrocio via Conchetta        ;2;0;0;2;9,1777255;45,445273
1959;102781;16;15;146;6;4;1;   ;12;3;1;7;1;4;1;3;8;14;  ;00;  ;00;  ;2010       ;           ;           ;65+  ;1;1;2;(2011,2016]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;45-54;1;2;7;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;1;via Marescalchi Ferdinando, 9                            ;8;0;0;2;9,2341723;45,4690397
1960;102782;16;15;146;6;4;1;   ;12;3;1;7;1;4;1;6;14;01;  ;61;  ;61;  ;           ;(2001,2006];           ;45-54;1;2;7;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;45-54;1;1;2;(1981,1986]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;1;viale Papiniano, 36                                      ;13;0;0;2;9,1688534;45,45843199999999
1961;102783;16;15;146;6;4;1;   ;12;1;1;7;1;4;1;5;1;  ;  ;47;  ;41;  ;(2001,2006];           ;           ;55-64;1;1;2;(1976,1981]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ;4;30-44; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;1;via Legnone, 12                                          ;14;0;0;2;9,1817966;45,4977137
1962;102784;16;15;146;6;4;1;   ;12;2;1;3;1;4;1;6;1;01;  ;61;  ;61;  ;(2001,2006];2013       ;           ;18-29;2;2;2;(2011,2016];2;0-5  ;3; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;45-54;1;1;2;(1986,1991]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;2;via Diomede incrocio via Pogatschnig Giuseppe            ;17;0;0;2;9,1347636;45,4834895
1963;102785;16;15;146;7;4;1;   ;12;3;1;4;1;4;1;2;1;01;  ;04;  ;01;  ;(1991,1996];2008       ;           ;18-29;1;1;2;(2011,2016];2;18-29;3;2;18-29;3; ;     ; ; ;     ; ;0;0;0;0;18-29;1;1;2;(2011,2016]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;2;via Sant'Agostino incrocio viale Papiniano               ;4;0;0;2;9,1696329;45,4583476
1964;102786;16;15;146;7;4;1;   ;12;1;1;11;1;4;1;8;1;  ;  ;61;  ;65;  ;           ;           ;           ;18-29;1;2;2;(2011,2016]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;1;via Astesani Alessandro altezza sottopasso 'Affori'      ;4;0;0;2;9,170309699999999;45,518965
1965;102787;16;15;146;7;4;1;   ;12;2;1;3;1;4;1;5;1;  ;  ;40;  ;43;  ;2012       ;           ;           ;18-29;2;1;2;(2006,2011]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ;4;65+  ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;1;via Baroni Costantino incrocio via Baroni Costantino     ;15;0;0;2;9,1715355;45,4121365
1966;102788;16;15;146;7;4;1;   ;12;2;1;7;1;4;1;3;1;16;  ;20;  ;22;  ;2008       ;2007       ;           ;45-54;1;1;2;(1986,1991]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;30-44;1;2;2;(1996,2001]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;1;via Tesio Federico, 11                                   ;18;0;0;2;9,1172153;45,47810459999999
1967;102789;16;15;146;7;4;1;   ;12;2;1;7;1;4;1;5;16;  ;  ;40;  ;43;  ;2011       ;           ;           ;18-29;1;1;2;(2011,2016]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ;3;18-29; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;1;via Ascanio Sforza, 81                                   ;19;0;0;2;9,176103399999999;45,44183049999999
1968;102790;16;15;146;1;4;1;   ;12;4;1;4;1;4;1;6;1;16;  ;61;  ;61;  ;2014       ;(2001,2006];           ;18-29;1;1;2;(2011,2016]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;18-29;1;2;2;(2011,2016]; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0;     ; ; ; ;           ; ;     ; ; ;     ; ; ;     ; ; ;     ; ;0;0;0;0; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ; ;     ;0;0;0;0;0;0;0;1;via Bisceglie incrocio via privata Bensi Giovanni        ;7;0;0;2;9,1190562;45,4466944
